phase,block,id,short_id,game_type,points,drule,drule_error_2d,drule_error_1d_a,drule_error_1d_b,drule_error_1d,rewards_approached,punishment_approached
0,2,sim-522,sim-522,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-522,sim-522,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-522,sim-522,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-522,sim-522,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-522,sim-522,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-522,sim-522,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-522,sim-522,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,3,sim-522,sim-522,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,0,sim-522,sim-522,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,1,sim-522,sim-522,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,0,sim-142,sim-142,duo,4,neither,5.0,9.0,3.0,3.0,8,1
0,1,sim-142,sim-142,duo,4,1d_b,5.0,9.0,1.0,1.0,8,1
0,2,sim-142,sim-142,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-142,sim-142,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-142,sim-142,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-142,sim-142,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-142,sim-142,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-142,sim-142,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-142,sim-142,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,3,sim-142,sim-142,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,0,sim-142,sim-142,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,1,sim-142,sim-142,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,0,sim-882,sim-882,duo,-1,neither,7.0,5.0,9.0,5.0,7,2
0,1,sim-882,sim-882,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-882,sim-882,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-882,sim-882,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-882,sim-882,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
1,1,sim-882,sim-882,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-882,sim-882,duo,7,neither,2.0,4.0,6.0,4.0,11,1
2,1,sim-882,sim-882,duo,11,2d,1.0,3.0,5.0,3.0,11,0
2,2,sim-882,sim-882,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-882,sim-882,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-882,sim-882,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-882,sim-882,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-926,sim-926,duo,-1,neither,10.0,6.0,10.0,6.0,3,1
0,1,sim-926,sim-926,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-926,sim-926,duo,6,neither,3.0,3.0,7.0,3.0,10,1
0,3,sim-926,sim-926,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-926,sim-926,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-926,sim-926,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-926,sim-926,duo,10,neither,2.0,2.0,6.0,2.0,10,0
2,1,sim-926,sim-926,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-926,sim-926,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-926,sim-926,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-926,sim-926,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-926,sim-926,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-409,sim-409,duo,2,neither,7.0,5.0,7.0,5.0,6,1
0,1,sim-409,sim-409,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
0,2,sim-409,sim-409,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-409,sim-409,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-409,sim-409,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-409,sim-409,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-409,sim-409,duo,6,neither,3.0,3.0,7.0,3.0,10,1
2,1,sim-409,sim-409,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-409,sim-409,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-409,sim-409,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-409,sim-409,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-409,sim-409,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-598,sim-598,duo,-2,neither,8.0,8.0,6.0,6.0,6,2
0,1,sim-598,sim-598,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-598,sim-598,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-598,sim-598,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-598,sim-598,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-598,sim-598,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-598,sim-598,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-598,sim-598,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-598,sim-598,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,3,sim-598,sim-598,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,0,sim-598,sim-598,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,1,sim-598,sim-598,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,0,sim-439,sim-439,duo,-5,neither,11.0,9.0,7.0,7.0,3,2
0,1,sim-439,sim-439,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,2,sim-439,sim-439,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-439,sim-439,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-439,sim-439,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-439,sim-439,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-439,sim-439,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-439,sim-439,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-439,sim-439,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,3,sim-439,sim-439,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,0,sim-439,sim-439,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,1,sim-439,sim-439,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,0,sim-599,sim-599,duo,-3,neither,12.0,10.0,8.0,8.0,1,1
0,1,sim-599,sim-599,duo,9,neither,3.0,7.0,3.0,3.0,9,0
0,2,sim-599,sim-599,duo,6,neither,3.0,7.0,3.0,3.0,10,1
0,3,sim-599,sim-599,duo,10,neither,2.0,6.0,2.0,2.0,10,0
1,0,sim-599,sim-599,duo,7,neither,2.0,6.0,4.0,4.0,11,1
1,1,sim-599,sim-599,duo,11,2d,1.0,5.0,3.0,3.0,11,0
2,0,sim-599,sim-599,duo,4,1d_b,5.0,9.0,1.0,1.0,8,1
2,1,sim-599,sim-599,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-599,sim-599,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,3,sim-599,sim-599,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,0,sim-599,sim-599,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,1,sim-599,sim-599,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
0,0,sim-765,sim-765,duo,1,neither,8.0,6.0,6.0,6.0,5,1
0,1,sim-765,sim-765,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
0,2,sim-765,sim-765,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-765,sim-765,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-765,sim-765,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-765,sim-765,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-765,sim-765,duo,11,2d,1.0,3.0,5.0,3.0,11,0
2,1,sim-765,sim-765,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-765,sim-765,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-765,sim-765,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-765,sim-765,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-765,sim-765,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-270,sim-270,duo,0,neither,6.0,6.0,8.0,6.0,8,2
0,1,sim-270,sim-270,duo,10,neither,2.0,2.0,6.0,2.0,10,0
0,2,sim-270,sim-270,duo,11,2d,1.0,3.0,5.0,3.0,11,0
0,3,sim-270,sim-270,duo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-270,sim-270,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-270,sim-270,duo,4,neither,2.0,6.0,6.0,6.0,12,2
2,0,sim-270,sim-270,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-270,sim-270,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-270,sim-270,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-270,sim-270,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-270,sim-270,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-270,sim-270,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-552,sim-552,duo,6,neither,3.0,7.0,5.0,5.0,10,1
0,1,sim-552,sim-552,duo,8,2d,1.0,5.0,5.0,5.0,12,1
0,2,sim-552,sim-552,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-552,sim-552,duo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-552,sim-552,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-552,sim-552,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-552,sim-552,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-552,sim-552,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-552,sim-552,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-552,sim-552,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-552,sim-552,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-552,sim-552,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-975,sim-975,duo,8,2d,1.0,5.0,5.0,5.0,12,1
0,1,sim-975,sim-975,duo,8,2d,1.0,5.0,5.0,5.0,12,1
0,2,sim-975,sim-975,duo,8,2d,1.0,5.0,5.0,5.0,12,1
0,3,sim-975,sim-975,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-975,sim-975,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-975,sim-975,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-975,sim-975,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-975,sim-975,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-975,sim-975,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-975,sim-975,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-975,sim-975,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-975,sim-975,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-763,sim-763,duo,-1,neither,7.0,5.0,9.0,5.0,7,2
0,1,sim-763,sim-763,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-763,sim-763,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-763,sim-763,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
1,0,sim-763,sim-763,duo,11,2d,1.0,3.0,5.0,3.0,11,0
1,1,sim-763,sim-763,duo,11,2d,1.0,3.0,5.0,3.0,11,0
2,0,sim-763,sim-763,duo,11,2d,1.0,3.0,5.0,3.0,11,0
2,1,sim-763,sim-763,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-763,sim-763,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,3,sim-763,sim-763,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-763,sim-763,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-763,sim-763,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-253,sim-253,duo,-4,neither,10.0,6.0,10.0,6.0,4,2
0,1,sim-253,sim-253,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,2,sim-253,sim-253,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-253,sim-253,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-253,sim-253,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-253,sim-253,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-253,sim-253,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,1,sim-253,sim-253,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-253,sim-253,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-253,sim-253,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-253,sim-253,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-253,sim-253,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-993,sim-993,duo,3,neither,6.0,2.0,8.0,2.0,7,1
0,1,sim-993,sim-993,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
0,2,sim-993,sim-993,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
0,3,sim-993,sim-993,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-993,sim-993,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-993,sim-993,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-993,sim-993,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
2,1,sim-993,sim-993,duo,7,neither,2.0,4.0,6.0,4.0,11,1
2,2,sim-993,sim-993,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-993,sim-993,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-993,sim-993,duo,4,neither,2.0,6.0,6.0,6.0,12,2
3,1,sim-993,sim-993,duo,0,neither,3.0,7.0,7.0,7.0,12,3
0,0,sim-272,sim-272,duo,4,neither,5.0,5.0,5.0,5.0,8,1
0,1,sim-272,sim-272,duo,4,1d_a,5.0,1.0,9.0,1.0,8,1
0,2,sim-272,sim-272,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-272,sim-272,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-272,sim-272,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
1,1,sim-272,sim-272,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-272,sim-272,duo,9,1d_a,3.0,1.0,7.0,1.0,9,0
2,1,sim-272,sim-272,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-272,sim-272,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,3,sim-272,sim-272,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-272,sim-272,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-272,sim-272,duo,8,2d,1.0,5.0,5.0,5.0,12,1
0,0,sim-147,sim-147,duo,1,neither,8.0,10.0,6.0,6.0,5,1
0,1,sim-147,sim-147,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
0,2,sim-147,sim-147,duo,8,2d,1.0,5.0,5.0,5.0,12,1
0,3,sim-147,sim-147,duo,8,2d,1.0,5.0,5.0,5.0,12,1
1,0,sim-147,sim-147,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-147,sim-147,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-147,sim-147,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,1,sim-147,sim-147,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-147,sim-147,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-147,sim-147,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-147,sim-147,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-147,sim-147,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-470,sim-470,duo,6,neither,3.0,7.0,3.0,3.0,10,1
0,1,sim-470,sim-470,duo,8,2d,1.0,5.0,5.0,5.0,12,1
0,2,sim-470,sim-470,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,3,sim-470,sim-470,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,0,sim-470,sim-470,duo,12,2d,0.0,4.0,4.0,4.0,12,0
1,1,sim-470,sim-470,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,0,sim-470,sim-470,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,1,sim-470,sim-470,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,2,sim-470,sim-470,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-470,sim-470,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,0,sim-470,sim-470,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-470,sim-470,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-659,sim-659,duo,1,neither,8.0,8.0,6.0,6.0,5,1
0,1,sim-659,sim-659,duo,5,neither,4.0,8.0,2.0,2.0,9,1
0,2,sim-659,sim-659,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,3,sim-659,sim-659,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-659,sim-659,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-659,sim-659,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-659,sim-659,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-659,sim-659,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-659,sim-659,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,3,sim-659,sim-659,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
3,0,sim-659,sim-659,duo,10,neither,2.0,6.0,2.0,2.0,10,0
3,1,sim-659,sim-659,duo,10,neither,2.0,6.0,2.0,2.0,10,0
0,0,sim-406,sim-406,duo,2,neither,7.0,5.0,7.0,5.0,6,1
0,1,sim-406,sim-406,duo,5,neither,4.0,2.0,8.0,2.0,9,1
0,2,sim-406,sim-406,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-406,sim-406,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-406,sim-406,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-406,sim-406,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-406,sim-406,duo,10,neither,2.0,2.0,6.0,2.0,10,0
2,1,sim-406,sim-406,duo,8,2d,1.0,5.0,5.0,5.0,12,1
2,2,sim-406,sim-406,duo,12,2d,0.0,4.0,4.0,4.0,12,0
2,3,sim-406,sim-406,duo,8,2d,1.0,5.0,5.0,5.0,12,1
3,0,sim-406,sim-406,duo,12,2d,0.0,4.0,4.0,4.0,12,0
3,1,sim-406,sim-406,duo,12,2d,0.0,4.0,4.0,4.0,12,0
0,0,sim-512,sim-512,duo,-2,neither,11.0,9.0,9.0,9.0,2,1
0,1,sim-512,sim-512,duo,-2,neither,11.0,9.0,7.0,7.0,2,1
0,2,sim-512,sim-512,duo,1,neither,8.0,6.0,6.0,6.0,5,1
0,3,sim-512,sim-512,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-512,sim-512,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-512,sim-512,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,0,sim-512,sim-512,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-512,sim-512,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-512,sim-512,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,3,sim-512,sim-512,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,0,sim-512,sim-512,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,1,sim-512,sim-512,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,0,sim-672,sim-672,duo,1,neither,8.0,8.0,4.0,4.0,5,1
0,1,sim-672,sim-672,duo,11,2d,1.0,5.0,3.0,3.0,11,0
0,2,sim-672,sim-672,duo,4,1d_b,5.0,9.0,1.0,1.0,8,1
0,3,sim-672,sim-672,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,0,sim-672,sim-672,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
1,1,sim-672,sim-672,duo,9,1d_b,3.0,7.0,1.0,1.0,9,0
2,0,sim-672,sim-672,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,1,sim-672,sim-672,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,2,sim-672,sim-672,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
2,3,sim-672,sim-672,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,0,sim-672,sim-672,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
3,1,sim-672,sim-672,duo,8,1d_b,4.0,8.0,0.0,0.0,8,0
0,0,sim-218,sim-218,duo,-3,neither,9.0,5.0,11.0,5.0,5,2
0,1,sim-218,sim-218,duo,7,1d_a,5.0,1.0,7.0,1.0,7,0
0,2,sim-218,sim-218,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
0,3,sim-218,sim-218,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,0,sim-218,sim-218,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
1,1,sim-218,sim-218,duo,8,1d_a,4.0,0.0,8.0,0.0,8,0
2,0,sim-218,sim-218,duo,11,2d,1.0,3.0,5.0,3.0,11,0
